# Spectral Data
# f in Hz A in dBV
416.015625 -14.133768
417.480469 -14.151043
418.945312 -14.170855
420.410156 -14.216436
421.875000 -14.217036
423.339844 -14.210892
424.804687 -14.214580
426.269531 -14.225149
427.734375 -14.225299
429.199219 -14.223484
430.664062 -14.233280
432.128906 -14.242844
433.593750 -14.238656
435.058594 -14.195949
436.523437 -14.185510
437.988281 -14.178383
439.453125 -14.177931
440.917969 -14.152850
442.382812 -14.147003
443.847656 -14.135528
445.312500 -14.102925
446.777344 -14.083479
448.242187 -14.057502
449.707031 -14.018939
451.171875 -13.958109
452.636719 -13.912992
454.101562 -13.871620
455.566406 -13.809720
457.031250 -13.802168
458.496094 -13.814805
459.960937 -13.828085
461.425781 -13.843606
462.890625 -13.825697
464.355469 -13.815212
465.820312 -13.787550
467.285156 -13.761590
468.750000 -13.750413
470.214844 -13.749508
471.679687 -13.739326
473.144531 -13.737740
474.609375 -13.741617
476.074219 -13.756798
477.539062 -13.743379
479.003906 -13.711689
480.468750 -13.715047
481.933594 -13.730951
483.398437 -13.720465
484.863281 -13.696815
486.328125 -13.714307
487.792969 -13.712178
489.257812 -13.715804
490.722656 -13.717373
492.187500 -13.733816
493.652344 -13.737100
495.117187 -13.716919
496.582031 -13.704679
498.046875 -13.707767
499.511719 -13.706872
500.976562 -13.685887
502.441406 -13.691197
503.906250 -13.642090
505.371094 -13.587960
506.835937 -13.535002
508.300781 -13.513402
509.765625 -13.478852
511.230469 -13.412173
512.695312 -13.350785
514.160156 -13.286017
515.625000 -13.216078
517.089844 -13.119241
518.554687 -13.065301
520.019531 -13.047169
521.484375 -13.051850
522.949219 -13.114488
524.414062 -13.204968
525.878906 -13.304042
527.343750 -13.433200
528.808594 -13.587725
530.273437 -13.707911
531.738281 -13.822526
533.203125 -13.936431
534.667969 -14.026417
536.132812 -14.102635
537.597656 -14.184221
539.062500 -14.264295
540.527344 -14.341433
541.992187 -14.422495
543.457031 -14.487910
544.921875 -14.536511
546.386719 -14.587397
547.851562 -14.612427
549.316406 -14.641665
550.781250 -14.647993
552.246094 -14.546999
553.710937 -14.415276
555.175781 -14.330225
556.640625 -14.350996
558.105469 -14.482412
559.570312 -14.677802
561.035156 -14.800089
562.500000 -14.855510
563.964844 -14.894614
565.429687 -14.928676
566.894531 -14.952805
568.359375 -14.984220
569.824219 -15.028166
571.289062 -15.083012
572.753906 -15.090926
574.218750 -15.094026
575.683594 -15.114998
577.148437 -15.136628
578.613281 -15.152580
580.078125 -15.122533
581.542969 -15.107289
583.007812 -15.094602
584.472656 -15.082529
585.937500 -15.059935
587.402344 -15.058453
588.867187 -15.046029
590.332031 -15.066780
591.796875 -15.099119
593.261719 -15.135108
594.726562 -15.128433
596.191406 -15.137806
597.656250 -15.166473
599.121094 -15.180882
600.585937 -15.163743
602.050781 -15.133186
603.515625 -15.125595
604.980469 -15.115409
606.445312 -15.067269
607.910156 -15.023027
609.375000 -15.009752
610.839844 -14.989937
612.304687 -14.967128
613.769531 -14.905996
615.234375 -14.878592
616.699219 -14.866289
618.164062 -14.868215
619.628906 -14.822102
621.093750 -14.793859
622.558594 -14.766284
624.023437 -14.725277
625.488281 -14.682154
626.953125 -14.640055
628.417969 -14.581117
629.882812 -14.545271
631.347656 -14.459573
632.812500 -14.366694
634.277344 -14.263101
635.742187 -14.142677
637.207031 -14.028242
638.671875 -13.931155
640.136719 -13.822631
641.601562 -13.745261
643.066406 -13.658316
644.531250 -13.569186
645.996094 -13.495608
647.460937 -13.461080
648.925781 -13.480555
650.390625 -13.538272
651.855469 -13.613028
653.320312 -13.681032
654.785156 -13.744338
656.250000 -13.784262
657.714844 -13.851768
659.179687 -13.924064
660.644531 -13.993007
662.109375 -14.025634
663.574219 -14.069885
665.039062 -14.087395
666.503906 -14.102980
667.968750 -14.106800
669.433594 -14.122748
670.898437 -14.162633
672.363281 -14.192739
673.828125 -14.230496
675.292969 -14.247783
676.757812 -14.283354
678.222656 -14.316979
679.687500 -14.331170
681.152344 -14.326027
682.617187 -14.322572
684.082031 -14.322422
685.546875 -14.318143
687.011719 -14.325960
688.476562 -14.322964
689.941406 -14.308299
691.406250 -14.298386
692.871094 -14.307418
694.335937 -14.324684
695.800781 -14.351422
697.265625 -14.352408
698.730469 -14.365680
700.195312 -14.404201
701.660156 -14.430898
703.125000 -14.427039
704.589844 -14.434381
706.054687 -14.435618
707.519531 -14.432911
708.984375 -14.446435
710.449219 -14.475005
711.914062 -14.452262
713.378906 -14.437378
714.843750 -14.404899
716.308594 -14.385541
717.773437 -14.415438
719.238281 -14.454149
720.703125 -14.497398
722.167969 -14.520317
723.632812 -14.529866
725.097656 -14.557658
726.562500 -14.555079
728.027344 -14.596049
729.492187 -14.638483
730.957031 -14.662050
732.421875 -14.675452
733.886719 -14.675422
735.351562 -14.672214
736.816406 -14.656058
738.281250 -14.651118
739.746094 -14.649747
741.210937 -14.636523
742.675781 -14.636155
744.140625 -14.621800
745.605469 -14.625461
747.070312 -14.643622
748.535156 -14.657819
750.000000 -14.631515
751.464844 -14.582607
752.929687 -14.446605
754.394531 -14.312882
755.859375 -14.276123
757.324219 -14.350377
758.789062 -14.456408
760.253906 -14.541881
761.718750 -14.537256
763.183594 -14.488729
764.648437 -14.427315
766.113281 -14.372440
767.578125 -14.305331
769.042969 -14.232469
770.507812 -14.155074
771.972656 -14.091079
773.437500 -14.027252
774.902344 -13.975445
776.367187 -13.949346
777.832031 -13.947627
779.296875 -13.991495
780.761719 -14.061561
782.226562 -14.150668
783.691406 -14.228971
785.156250 -14.324549
786.621094 -14.430608
788.085937 -14.519290
789.550781 -14.623041
791.015625 -14.730229
792.480469 -14.805449
793.945312 -14.852743
795.410156 -14.914466
796.875000 -14.986443
798.339844 -15.047592
799.804687 -15.071631
801.269531 -15.114165
802.734375 -15.170488
804.199219 -15.239781
805.664062 -15.295695
807.128906 -15.346834
808.593750 -15.382291
810.058594 -15.438962
811.523437 -15.472461
812.988281 -15.505756
814.453125 -15.510890
815.917969 -15.516134
817.382812 -15.538309
818.847656 -15.577786
820.312500 -15.590476
821.777344 -15.592755
823.242187 -15.613741
824.707031 -15.614099
826.171875 -15.625513
827.636719 -15.638591
829.101562 -15.667989
830.566406 -15.689446
832.031250 -15.711343
833.496094 -15.735803
834.960937 -15.748217
836.425781 -15.766733
837.890625 -15.762721
839.355469 -15.775128
840.820312 -15.754851
842.285156 -15.745726
843.750000 -15.746132
845.214844 -15.740792
846.679687 -15.737162
848.144531 -15.713806
849.609375 -15.648701
851.074219 -15.469149
852.539062 -15.231399
854.003906 -15.031341
855.468750 -14.939818
856.933594 -14.982826
858.398437 -15.151275
859.863281 -15.387465
861.328125 -15.525493
862.792969 -15.567574
864.257812 -15.557160
865.722656 -15.548389
867.187500 -15.531781
868.652344 -15.507071
870.117187 -15.465653
871.582031 -15.428138
873.046875 -15.396552
874.511719 -15.348787
875.976562 -15.293764
877.441406 -15.229110
878.906250 -15.195975
880.371094 -15.153742
881.835937 -15.092107
883.300781 -15.062193
884.765625 -15.016929
886.230469 -14.972279
887.695312 -14.925672
889.160156 -14.876122
890.625000 -14.823821
892.089844 -14.721841
893.554687 -14.631986
895.019531 -14.519774
896.484375 -14.418282
897.949219 -14.308576
899.414062 -14.181744
900.878906 -14.079504
902.343750 -14.009096
903.808594 -13.958140
905.273437 -13.926200
906.738281 -13.923177
908.203125 -13.923957
909.667969 -13.960398
911.132812 -14.021155
912.597656 -14.111932
914.062500 -14.180354
915.527344 -14.255244
916.992187 -14.309459
918.457031 -14.359127
919.921875 -14.424297
921.386719 -14.477953
922.851562 -14.520959
924.316406 -14.525141
925.781250 -14.531666
927.246094 -14.565809
928.710937 -14.625074
930.175781 -14.658041
931.640625 -14.693850
933.105469 -14.708211
934.570312 -14.722134
936.035156 -14.739455
937.500000 -14.760567
938.964844 -14.818323
940.429687 -14.870238
941.894531 -14.895099
943.359375 -14.929479
944.824219 -14.969275
946.289062 -14.994583
947.753906 -15.021683
949.218750 -15.047419
950.683594 -15.044750
952.148437 -14.970457
953.613281 -14.866085
955.078125 -14.799097
956.542969 -14.815702
958.007812 -14.901837
959.472656 -15.057832
960.937500 -15.162472
962.402344 -15.210570
963.867187 -15.250887
965.332031 -15.297959
966.796875 -15.320597
968.261719 -15.355816
969.726562 -15.367667
971.191406 -15.382371
972.656250 -15.395509
974.121094 -15.422016
975.585937 -15.420453
977.050781 -15.441803
978.515625 -15.462805
979.980469 -15.469890
981.445312 -15.467675
982.910156 -15.459868
984.375000 -15.437176
985.839844 -15.428645
987.304687 -15.429379
988.769531 -15.463354
990.234375 -15.476478
991.699219 -15.500575
993.164062 -15.521667
994.628906 -15.539474
996.093750 -15.544270
997.558594 -15.541833
